tiempo	presion	sonido	sonido rectificado y amplificado
59,648	100,488	0,022583	0,004715931
59,649	100,464	-0,00457764	0
59,65	100,464	-0,0286865	0,020246073
59,651	100,464	-0,0286865	0,017717338
59,652	100,439	-0,0140381	0
59,653	100,439	-0,00396729	0
59,654	100,439	0,00747681	0
59,655	100,439	0,00167847	0
59,656	100,415	-0,0233459	0,008289462
59,657	100,415	-0,0360107	0,022342983
59,658	100,415	-0,0135803	0
59,659	100,415	0,0178528	0,008378525
59,66	100,391	0,0282288	0,01956545
59,661	100,391	0,0244141	0,012311105
59,662	100,391	0,0114441	0
59,663	100,366	-0,0138855	0
59,664	100,366	-0,0212097	0,006471782
59,665	100,366	0,00137329	0
59,666	100,366	0,0180054	0,003995465
59,667	100,342	0,0164795	0,00058041
59,668	100,342	0,0157166	0
59,669	100,342	0,0170898	0
59,67	100,317	0,00808716	0
59,671	100,317	0,00167847	0
59,672	100,317	0,00991821	0
59,673	100,293	0,014801	0
59,674	100,293	0,010376	0
59,675	100,293	0,00839233	0
59,676	100,293	0,00167847	0
59,677	100,269	-0,0149536	0,004558997
59,678	100,269	-0,0265503	0,017511784
59,679	100,269	-0,0195313	0,0063811
59,68	100,269	-0,0126648	0
59,681	100,244	-0,0135803	0
59,682	100,244	-0,00946045	0
59,683	100,244	-0,00488281	0
59,684	100,244	-0,0012207	0
59,685	100,22	0,0120544	0
59,686	100,22	0,0233459	0,010606086
59,687	100,22	0,0267029	0,012879299
59,688	100,22	0,0282288	0,012720807
59,689	100,22	0,0263977	0,008376023
59,69	100,195	0,018158	0
59,691	100,195	0,0164795	0
59,692	100,195	0,0265503	0,004932509
59,693	100,195	0,0257874	0,002412328
59,694	100,171	0,00396729	0
59,695	100,171	-0,0230408	0,01963711
59,696	100,171	-0,0367737	0,034312762
59,697	100,171	-0,0346375	0,028229941
59,698	100,146	-0,0192261	0,005935314
59,699	100,146	-0,00518799	0
59,7	100,146	-0,0135803	0
59,701	100,146	-0,0286865	0,01464955
59,702	100,122	-0,0256348	0,00865783
59,703	100,122	-0,0111389	0
59,704	100,122	0,00259399	0
59,705	100,122	0,0112915	0
59,706	100,098	0,0115967	0
59,707	100,098	0,00213623	0
59,708	100,098	-0,00442505	0
59,709	100,098	-0,00411987	0
59,71	100,098	-0,00274658	0
59,711	100,098	0,00198364	0
59,712	100,073	0,0123596	0
59,713	100,073	0,0131226	0
59,714	100,073	-0,00350952	0
59,715	100,073	-0,0160217	0
59,716	100,073	-0,0108337	0
59,717	100,049	0,00564575	0
59,718	100,049	0,0219727	0,009356521
59,719	100,049	0,0282288	0,015332121
59,72	100,049	0,0247192	0,008725138
59,721	100,049	0,0164795	0
59,722	100,049	0,00991821	0
59,723	100,024	0,000762939	0
59,724	100,024	-0,0088501	0
59,725	100,024	-0,0108337	0
59,726	100,024	-0,00656128	0
59,727	100,024	-0,0132751	0
59,728	100,024	-0,0302124	0,018932916
59,729	100	-0,0445557	0,034415814
59,73	100	-0,0440979	0,030424518
59,731	100	-0,0308228	0,010662377
59,732	100	-0,0178528	0
59,733	99,9756	-0,0109863	0
59,734	99,9756	-0,012207	0
59,735	99,9756	-0,00595093	0
59,736	99,9756	0,0123596	0,006281254
59,737	99,9756	0,030365	0,027136704
59,738	99,9512	0,0315857	0,025700893
59,739	99,9512	0,0201416	0,008524296
59,74	99,9512	0,0111389	0
59,741	99,9512	0,0114441	0
59,742	99,9512	0,00976563	0
59,743	99,9512	0,00228882	0
59,744	99,9512	-0,00564575	0
59,745	99,9268	-0,0135803	0
59,746	99,9268	-0,0219727	0,007045148
59,747	99,9268	-0,030365	0,015836226
59,748	99,9268	-0,0311279	0,014538195
59,749	99,9268	-0,0166321	0
59,75	99,9268	0,00595093	0
59,751	99,9268	0,0212097	0,013014487
59,752	99,9023	0,018158	0,0071255
59,753	99,9023	0,00411987	0
59,754	99,9023	-0,00747681	0
59,755	99,9023	-0,00793457	0
59,756	99,9023	-0,00137329	0
59,757	99,9023	0,00564575	0
59,758	99,8779	0,0088501	0
59,759	99,8779	0,00854492	0
59,76	99,8779	0,00473022	0
59,761	99,8779	0,00244141	0
59,762	99,8779	0,00366211	0
59,763	99,8779	0,0117493	0
59,764	99,8779	0,0192261	0,002977123
59,765	99,8535	0,0228882	0,006111052
59,766	99,8535	0,0222778	0,003707447
59,767	99,8535	0,018158	0
59,768	99,8535	0,00930786	0
59,769	99,8535	-0,00152588	0
59,77	99,8535	-0,0109863	0,000184229
59,771	99,8535	-0,018158	0,007880642
59,772	99,8291	-0,0231934	0,012423099
59,773	99,8291	-0,022583	0,009622896
59,774	99,8291	-0,01297	0
59,775	99,8291	-0,00106812	0
59,776	99,8291	0,00717163	0
59,777	99,8291	0,00946045	0
59,778	99,8291	0,00717163	0
59,779	99,8291	0,00259399	0
59,78	99,8047	0,00106812	0
59,781	99,8047	0,00442505	0
59,782	99,8047	0,00701904	0
59,783	99,8047	0,00549316	0
59,784	99,8047	0,00259399	0
59,785	99,8047	-0,00518799	0
59,786	99,7803	-0,0170898	0,002801841
59,787	99,7803	-0,0180054	0,002513659
59,788	99,7803	-0,00457764	0
59,789	99,7803	0,0138855	0
59,79	99,7803	0,0239563	0,010428078
59,791	99,7559	0,0239563	0,008516226
59,792	99,7559	0,0183105	0
59,793	99,7559	0,0100708	0
59,794	99,7559	0,00411987	0
59,795	99,7314	0,00305176	0
59,796	99,7314	0,00305176	0
59,797	99,7314	-0,00167847	0
59,798	99,7314	-0,00778198	0
59,799	99,7314	-0,0108337	0
59,8	99,7314	-0,0105286	0
59,801	99,7314	-0,00762939	0
59,802	99,7314	-0,00137329	0
59,803	99,7314	0,00534058	0
59,804	99,707	0,00778198	0
59,805	99,707	0,00442505	0
59,806	99,707	0,00350952	0
59,807	99,707	0,0100708	0
59,808	99,707	0,0177002	0
59,809	99,707	0,0172424	0
59,81	99,707	0,00762939	0
59,811	99,707	-0,00350952	0
59,812	99,6826	-0,00976563	0
59,813	99,6826	-0,0114441	0
59,814	99,6826	-0,0115967	0
59,815	99,6826	-0,0120544	0
59,816	99,6826	-0,0123596	0
59,817	99,6826	-0,00762939	0
59,818	99,6582	-0,00366211	0
59,819	99,6582	-0,00717163	0
59,82	99,6582	-0,0144958	0
59,821	99,6582	-0,0141907	0
59,822	99,6582	-0,00488281	0
59,823	99,6582	0,00305176	0
59,824	99,6582	0,00335693	0
59,825	99,6338	0,00366211	0
59,826	99,6338	0,00671387	0
59,827	99,6338	0,0100708	0
59,828	99,6338	0,00564575	0
59,829	99,6338	-0,00198364	0
59,83	99,6338	-0,00534058	0
59,831	99,6338	-0,00167847	0
59,832	99,6094	0,00564575	0
59,833	99,6094	0,00778198	0
59,834	99,6094	0,00152588	0
59,835	99,6094	-0,00686646	0
59,836	99,6094	-0,0138855	0
59,837	99,6094	-0,0196838	0,003223986
59,838	99,6094	-0,0242615	0,007486905
59,839	99,585	-0,0215149	0,002326602
59,84	99,585	-0,00778198	0
59,841	99,585	0,00457764	0
59,842	99,585	0,00656128	0
59,843	99,5605	0	0
59,844	99,5605	-0,00610352	0
59,845	99,5605	-0,00808716	0
59,846	99,5605	-0,00518799	0
59,847	99,5605	-0,00198364	0
59,848	99,5361	-0,00457764	0
59,849	99,5361	-0,00854492	0
59,85	99,5361	-0,0100708	0
59,851	99,5361	-0,00717163	0
59,852	99,5117	-0,00335693	0
59,853	99,5117	0,000915527	0
59,854	99,5117	0,00488281	0
59,855	99,5117	0,0117493	0
59,856	99,5117	0,017395	0,005169306
59,857	99,5117	0,0158691	0,001680496
59,858	99,4873	0,00991821	0
59,859	99,4873	0,00366211	0
59,86	99,4873	0,00427246	0
59,861	99,4873	0,00564575	0
59,862	99,4873	0,00289917	0
59,863	99,4873	-0,00350952	0
59,864	99,4873	-0,00732422	0
59,865	99,4873	-0,00610352	0
59,866	99,4873	-0,00396729	0
59,867	99,4629	-0,00259399	0
59,868	99,4629	-0,0012207	0
59,869	99,4629	0,00198364	0
59,87	99,4629	0,000762939	0
59,871	99,4629	-0,0012207	0
59,872	99,4629	-0,00289917	0
59,873	99,4629	-0,0050354	0
59,874	99,4629	-0,00640869	0
59,875	99,4385	-0,0050354	0
59,876	99,4385	-0,00305176	0
59,877	99,4385	-0,00335693	0
59,878	99,4385	-0,00305176	0
59,879	99,4385	-0,000457764	0
59,88	99,4385	0,00579834	0
59,881	99,4141	0,0114441	0
59,882	99,4141	0,0123596	0
59,883	99,4141	0,0108337	0
59,884	99,4141	0,0128174	0
59,885	99,4141	0,0170898	0
59,886	99,4141	0,0163269	0
59,887	99,4141	0,0119019	0
59,888	99,3896	0,0108337	0
59,889	99,3896	0,00854492	0
59,89	99,3896	0,00213623	0
59,891	99,3896	-0,00823975	0
59,892	99,3896	-0,015564	0,004263678
59,893	99,3896	-0,0170898	0,004646396
59,894	99,3896	-0,01297	0
59,895	99,3896	-0,00671387	0
59,896	99,3652	-0,00244141	0
59,897	99,3652	-0,0012207	0
59,898	99,3652	0,00183105	0
59,899	99,3652	0,00747681	0
59,9	99,3652	0,0120544	0
59,901	99,3652	0,015564	0
59,902	99,3652	0,0151062	0
59,903	99,3652	0,00991821	0
59,904	99,3408	0,0062561	0
59,905	99,3408	0,00518799	0
59,906	99,3408	0,00106812	0
59,907	99,3408	-0,00518799	0
59,908	99,3408	-0,00518799	0
59,909	99,3408	0,000915527	0
59,91	99,3408	0,0038147	0
59,911	99,3408	-0,00183105	0
59,912	99,3164	-0,0120544	0
59,913	99,3164	-0,0178528	0,00386404
59,914	99,3164	-0,0125122	0
59,915	99,3164	-0,0038147	0
59,916	99,3164	0,0012207	0
59,917	99,3164	-0,00106812	0
59,918	99,3164	-0,00305176	0
59,919	99,3164	-0,00396729	0
59,92	99,292	-0,00274658	0
59,921	99,292	-0,000762939	0
59,922	99,292	0,00320435	0
59,923	99,292	0,0106812	0
59,924	99,292	0,0141907	0
59,925	99,292	0,0125122	0
59,926	99,292	0,00930786	0
59,927	99,292	0,00686646	0
59,928	99,292	0,00793457	0
59,929	99,292	0,0115967	0
59,93	99,292	0,014801	0
59,931	99,292	0,0123596	0
59,932	99,292	0,00564575	0
59,933	99,292	0,000305176	0
59,934	99,292	-0,00717163	0
59,935	99,292	-0,0178528	0,006718633
59,936	99,292	-0,0267029	0,016102477
59,937	99,292	-0,030365	0,018411716
59,938	99,292	-0,0302124	0,015807487
59,939	99,292	-0,0263977	0,008789261
59,94	99,292	-0,0213623	0,000686128
59,941	99,292	-0,0135803	0
59,942	99,292	-0,00595093	0
59,943	99,292	-0,00106812	0
59,944	99,292	0,00350952	0
59,945	99,292	0,00839233	0
59,946	99,292	0,0143433	0,003582019
59,947	99,292	0,0170898	0,005533442
59,948	99,3164	0,0144958	0,000686629
59,949	99,3164	0,00701904	0
59,95	99,3164	0	0
59,951	99,3164	-0,00366211	0
59,952	99,3408	-0,00732422	0
59,953	99,3408	-0,00869751	0
59,954	99,3408	-0,0115967	0
59,955	99,3408	-0,012207	0
59,956	99,3652	-0,0100708	0
59,957	99,3652	-0,0062561	0
59,958	99,3896	-0,00213623	0
59,959	99,3896	0,00259399	0
59,96	99,4141	0,00320435	0
59,961	99,4141	0,000915527	0
59,962	99,4385	0,000915527	0
59,963	99,4385	0,00350952	0
59,964	99,4629	0,00442505	0
59,965	99,4629	0,0050354	0
59,966	99,4873	0,00457764	0
59,967	99,5117	-0,000152588	0
59,968	99,5117	-0,00717163	0
59,969	99,5361	-0,0123596	0
59,97	99,5605	-0,014801	0
59,971	99,585	-0,0126648	0
59,972	99,585	-0,0088501	0
59,973	99,6094	-0,00488281	0
59,974	99,6338	-0,00198364	0
59,975	99,6582	0,00244141	0
59,976	99,6826	0,00854492	0
59,977	99,707	0,0158691	0,00288364
59,978	99,707	0,0236511	0,011173319
59,979	99,7314	0,0263977	0,012647891
59,98	99,7559	0,0215149	0,004493064
59,981	99,7803	0,0138855	0
59,982	99,8047	0,00427246	0
59,983	99,8291	-0,0038147	0
59,984	99,8535	-0,00915527	0
59,985	99,8779	-0,0157166	0,002877143
59,986	99,9023	-0,0227356	0,010213479
59,987	99,9268	-0,0233459	0,009077986
59,988	99,9512	-0,0178528	0,000384587
59,989	99,9756	-0,0134277	0
59,99	100	-0,0135803	0
59,991	100,024	-0,0134277	0
59,992	100,073	-0,0100708	0
59,993	100,098	-0,0038147	0
59,994	100,122	-0,000152588	0
59,995	100,146	-0,00366211	0
59,996	100,171	-0,0134277	0
59,997	100,195	-0,0216675	0,000826981
59,998	100,22	-0,0231934	0,001425758
59,999	100,244	-0,0154114	0
60	100,269	0,000457764	0
60,001	100,293	0,0228882	0,017536108
60,002	100,317	0,0514221	0,05084502
60,003	100,366	0,0863647	0,090071946
60,004	100,391	0,127258	0,134272546
60,005	100,415	0,167389	0,174743066
60,006	100,439	0,198669	0,201606999
60,007	100,464	0,216827	0,21038052
60,008	100,488	0,224304	0,205251535
60,009	100,537	0,22995	0,198156064
60,01	100,562	0,234985	0,190742664
60,011	100,586	0,232086	0,173877562
60,012	100,61	0,175476	0,090933376
60,013	100,635	-0,025177	0,126853024
60,014	100,659	-0,4245	0,616779726
60,015	100,708	-0,934601	1,214395926
60,016	100,732	-1,33774	1,640760293
60,017	100,757	-1,43326	1,655811646
60,018	100,781	-1,17798	1,231417295
60,019	100,806	-0,697632	0,552353427
60,02	100,83	-0,13031	0,152761099
60,021	100,854	0,48172	0,906943699
60,022	100,879	1,10458	1,627277109
60,023	100,903	1,61209	2,158163136
60,024	100,928	1,84189	2,308555109
60,025	100,952	1,71921	2,008897677
60,026	100,977	1,30325	1,361468276
60,027	100,977	0,712433	0,536146814
60,028	101,001	0,0305176	0,31119117
60,029	101,025	-0,645447	1,135337565
60,03	101,025	-1,18195	1,733374315
60,031	101,05	-1,474	1,988269058
60,032	101,05	-1,49399	1,887073292
60,033	101,074	-1,26144	1,476560843
60,034	101,074	-0,840607	0,856487902
60,035	101,074	-0,333099	0,167031543
60,036	101,099	0,163422	0,425371246
60,037	101,099	0,575256	0,912180245
60,038	101,099	0,866547	1,217723383
60,039	101,099	0,999908	1,306656179
60,04	101,123	0,943146	1,152347413
60,041	101,123	0,716248	0,795064153
60,042	101,123	0,388336	0,333962162
60,043	101,123	0,0465393	0,075523812
60,044	101,123	-0,256653	0,448512249
60,045	101,123	-0,506744	0,731688506
60,046	101,147	-0,65918	0,875003524
60,047	101,147	-0,677948	0,842228794
60,048	101,147	-0,567474	0,649960861
60,049	101,147	-0,362854	0,352090979
60,05	101,147	-0,11322	0,016669313
60,051	101,147	0,1297	0,249284688
60,052	101,147	0,320282	0,470592532
60,053	101,147	0,436401	0,584916444
60,054	101,147	0,476532	0,597072173
60,055	101,147	0,427246	0,496692885
60,056	101,147	0,283356	0,284365613
60,057	101,147	0,0823975	0,014043633
60,058	101,147	-0,10498	0,182317267
60,059	101,147	-0,234833	0,331921548
60,06	101,147	-0,305786	0,398500915
60,061	101,147	-0,33905	0,413785727
60,062	101,147	-0,330048	0,375277666
60,063	101,147	-0,252533	0,253547888
60,064	101,147	-0,121155	0,072137867
60,065	101,147	0,0177002	0,067220326
60,066	101,147	0,126038	0,197162361
60,067	101,147	0,19928	0,275070148
60,068	101,147	0,250549	0,320616593
60,069	101,147	0,275421	0,330305022
60,07	101,147	0,239258	0,263090958
60,071	101,147	0,144348	0,126666329
60,072	101,147	0,0437927	0
60,073	101,147	-0,0326538	0,064539946
60,074	101,147	-0,0839233	0,123315019
60,075	101,147	-0,13504	0,178206146
60,076	101,147	-0,183563	0,226406237
60,077	101,147	-0,195007	0,225229076
60,078	101,147	-0,150909	0,154698379
60,079	101,147	-0,0798035	0,054839881
60,08	101,147	-0,0154114	0
60,081	101,147	0,0343323	0,051881726
60,082	101,147	0,0788879	0,103059764
60,083	101,147	0,113983	0,139196566
60,084	101,147	0,130615	0,149983951
60,085	101,147	0,112305	0,116416044
60,086	101,147	0,0642395	0,047762896
60,087	101,172	0,00442505	0
60,088	101,172	-0,0456238	0,053116232
60,089	101,172	-0,0820923	0,094107829
60,09	101,172	-0,101624	0,111352848
60,091	101,172	-0,109558	0,113017205
60,092	101,172	-0,0967407	0,088637862
60,093	101,172	-0,0610352	0,037180069
60,094	101,172	-0,015564	0
60,095	101,172	0,0294495	0,039314228
60,096	101,172	0,0700378	0,08632278
60,097	101,172	0,101776	0,119315073
60,098	101,172	0,111694	0,122959148
60,099	101,172	0,0976563	0,096429635
60,1	101,172	0,0640869	0,047152396
60,101	101,172	0,0271606	0
60,102	101,172	-0,0050354	0,004523807
60,103	101,172	-0,0346375	0,039985555
60,104	101,172	-0,0563049	0,063300802
60,105	101,172	-0,0630188	0,066459233
60,106	101,172	-0,0550842	0,051108589
60,107	101,172	-0,0389099	0,02642283
60,108	101,172	-0,0244141	0,005386247
60,109	101,172	-0,00961304	0
60,11	101,172	0,01297	0,003271314
60,111	101,172	0,035553	0,030037884
60,112	101,196	0,045166	0,038910161
60,113	101,196	0,0389099	0,027388602
60,114	101,196	0,0288391	0,011822588
60,115	101,196	0,0189209	0
60,116	101,196	0,00228882	0
60,117	101,196	-0,0169373	0,008212047
60,118	101,196	-0,0288391	0,021316682
60,119	101,196	-0,0291443	0,019102178
60,12	101,196	-0,0175476	0,002149441
60,121	101,196	-0,00762939	0
60,122	101,221	-0,00442505	0
60,123	101,221	0,000305176	0
60,124	101,221	0,0109863	0
60,125	101,221	0,0222778	0,008668102
60,126	101,221	0,0215149	0,005913207
60,127	101,221	0,0100708	0
60,128	101,221	0,00335693	0
60,129	101,221	0,00259399	0
60,13	101,245	0,000915527	0
60,131	101,245	-0,00595093	0
60,132	101,245	-0,0154114	0,001756124
60,133	101,245	-0,0186157	0,004394521
60,134	101,245	-0,0140381	0
60,135	101,27	-0,0050354	0
60,136	101,27	0,00366211	0
60,137	101,27	0,00839233	0
60,138	101,27	0,0151062	0
60,139	101,27	0,0186157	0,002683709
60,14	101,27	0,0126648	0
60,141	101,294	0,0050354	0
60,142	101,294	0,00213623	0
60,143	101,294	0,000610352	0
60,144	101,294	-0,00366211	0
60,145	101,294	-0,00946045	0
60,146	101,294	-0,0119019	0
60,147	101,294	-0,00930786	0
60,148	101,318	-0,00686646	0
60,149	101,318	-0,00289917	0
60,15	101,318	0,0038147	0
60,151	101,318	0,00991821	0
60,152	101,318	0,0120544	0
60,153	101,318	0,00915527	0
60,154	101,318	0,00610352	0
60,155	101,318	0,00274658	0
60,156	101,318	0,00274658	0
60,157	101,343	0,00213623	0
60,158	101,343	0,00305176	0
60,159	101,343	-0,00106812	0
60,16	101,343	-0,0102234	0
60,161	101,343	-0,0166321	0,002052022
60,162	101,343	-0,0169373	0,001047952
60,163	101,343	-0,0140381	0
60,164	101,343	-0,0108337	0
60,165	101,343	-0,0128174	0
60,166	101,343	-0,0151062	0
60,167	101,343	-0,00900269	0
60,168	101,343	0,00732422	0
60,169	101,343	0,0149536	0,003083188
60,17	101,343	0,00991821	0
60,171	101,343	0,00488281	0
60,172	101,343	0,00473022	0
60,173	101,343	0,00259399	0
60,174	101,343	0,00259399	0
60,175	101,343	0,00579834	0
60,176	101,343	0,012207	0
60,177	101,343	0,00900269	0
60,178	101,343	-0,00152588	0
60,179	101,318	-0,0187683	0,004843257
60,18	101,318	-0,0289917	0,016061559
60,181	101,318	-0,018158	0,00025362
60,182	101,318	-0,00335693	0
60,183	101,318	-0,00274658	0
60,184	101,318	-0,0172424	0
60,185	101,318	-0,0241089	0,005289174
60,186	101,294	-0,0204468	0
60,187	101,294	-0,0166321	0
60,188	101,294	-0,00961304	0
60,189	101,294	-0,000457764	0
60,19	101,294	0,0143433	0,006106295
60,191	101,294	0,0228882	0,015147113
60,192	101,27	0,0267029	0,01770713
60,193	101,27	0,0228882	0,010569546
60,194	101,27	0,0183105	0,00292668
60,195	101,27	0,0215149	0,005491654
60,196	101,27	0,022583	0,005225091
60,197	101,27	0,0169373	0
60,198	101,245	0,00656128	0
60,199	101,245	0,00442505	0
60,2	101,245	0,00518799	0
60,201	101,245	-0,00732422	0
60,202	101,245	-0,0238037	0,01463395
60,203	101,245	-0,0315857	0,022185334
60,204	101,221	-0,0210571	0,006374002
60,205	101,221	-0,00946045	0
60,206	101,221	-0,00564575	0
60,207	101,221	-0,00915527	0
60,208	101,221	-0,0132751	0
60,209	101,221	-0,00579834	0
60,21	101,221	-0,00106812	0
60,211	101,221	0,00610352	0
60,212	101,196	0,00778198	0
60,213	101,196	0,0138855	0
60,214	101,196	0,0187683	0,004655616
60,215	101,196	0,0167847	0,000626957
60,216	101,196	0,0169373	0
60,217	101,196	0,0125122	0
60,218	101,196	0,0123596	0
60,219	101,196	0,0137329	0
60,22	101,196	0,00793457	0
60,221	101,196	-0,0050354	0
60,222	101,196	-0,0140381	0,002320001
60,223	101,196	-0,0141907	0,001108344
60,224	101,196	-0,0132751	0
60,225	101,196	-0,00717163	0
60,226	101,196	-0,00488281	0
60,227	101,196	-0,00808716	0
60,228	101,196	-0,00686646	0
60,229	101,196	-0,00198364	0
60,23	101,172	0,00137329	0
60,231	101,172	0,000305176	0
60,232	101,172	0,00869751	0
60,233	101,172	0,017395	0,002045043
60,234	101,172	0,018158	0,001613662
60,235	101,172	0,00671387	0
60,236	101,172	-0,00549316	0
60,237	101,172	-0,0112915	0
60,238	101,172	-0,0115967	0
60,239	101,172	-0,000762939	0
60,24	101,172	0,00854492	0
60,241	101,172	0,00854492	0
60,242	101,172	-0,00137329	0
60,243	101,172	-0,0109863	0
60,244	101,172	-0,0190735	0,00411581
60,245	101,172	-0,0196838	0,003363444
60,246	101,172	-0,00839233	0
60,247	101,172	0,0050354	0
60,248	101,172	0,0114441	0
60,249	101,147	0,0128174	0
60,25	101,147	0,01297	0
60,251	101,147	0,00900269	0
60,252	101,147	0,0112915	0
60,253	101,147	0,0247192	0,008813769
60,254	101,147	0,0326538	0,016921597
60,255	101,147	0,0257874	0,006018744
60,256	101,147	0,0161743	0
60,257	101,123	0,0106812	0
60,258	101,123	0	0
60,259	101,123	-0,0128174	0,004385238
60,26	101,123	-0,0201416	0,012008319
60,261	101,123	-0,0212097	0,011332302
60,262	101,123	-0,025177	0,01432276
60,263	101,123	-0,0308228	0,019223447
60,264	101,123	-0,0337219	0,020382841
60,265	101,123	-0,0349426	0,019371387
60,266	101,123	-0,0274658	0,00755161
60,267	101,123	-0,0134277	0
60,268	101,123	-0,00274658	0
60,269	101,123	-0,000152588	0
60,27	101,123	0,00152588	0
60,271	101,123	0,00427246	0
60,272	101,123	0,00808716	0
60,273	101,123	0,012207	0,000909174
60,274	101,123	0,0202942	0,009704412
60,275	101,123	0,0228882	0,011080529
60,276	101,123	0,0132751	0
60,277	101,123	0,00473022	0
60,278	101,123	0,000152588	0
60,279	101,123	-0,000152588	0
60,28	101,099	-0,000762939	0
60,281	101,099	0,0012207	0
60,282	101,099	-0,00244141	0
60,283	101,099	-0,00991821	0
60,284	101,099	-0,0119019	0
60,285	101,099	-0,00579834	0
60,286	101,099	0,00183105	0
60,287	101,099	0,00274658	0
60,288	101,099	-0,00366211	0
60,289	101,099	-0,0119019	0
60,29	101,074	-0,0128174	0
60,291	101,074	-0,00289917	0
60,292	101,074	0,000305176	0
60,293	101,074	-0,00137329	0
60,294	101,074	-0,00457764	0
60,295	101,074	-0,00488281	0
60,296	101,074	0,00228882	0
60,297	101,074	0,0109863	0
60,298	101,074	0,0169373	0,002905338
60,299	101,074	0,0178528	0,002610528
60,3	101,074	0,0140381	0
60,301	101,074	0,0062561	0
60,302	101,074	-0,00488281	0
60,303	101,074	-0,00854492	0
60,304	101,05	-0,010376	0
60,305	101,05	-0,010376	0
60,306	101,05	-0,0183105	0,002343405
60,307	101,05	-0,0323486	0,018487152
60,308	101,05	-0,0296021	0,012635808
60,309	101,05	-0,0160217	0
60,31	101,05	0,00106812	0
60,311	101,025	0,00778198	0
60,312	101,025	0,0102234	0
60,313	101,025	0,014801	0,003037837
60,314	101,025	0,0177002	0,005214327
60,315	101,025	0,019989	0,006491064
60,316	101,001	0,0224304	0,007878331
60,317	101,001	0,0245667	0,008797059
60,318	101,001	0,0189209	0
60,319	101,001	0,0105286	0
60,32	101,001	-0,00183105	0
60,321	100,977	-0,010376	0
60,322	100,977	-0,0138855	0,001226676
60,323	100,977	-0,020752	0,008476089
60,324	100,977	-0,0253296	0,012408884
60,325	100,977	-0,0296021	0,015713199
60,326	100,977	-0,0256348	0,008510147
60,327	100,952	-0,0163269	0
60,328	100,952	-0,000457764	0
60,329	100,952	0,0187683	0,009374667
60,33	100,952	0,0244141	0,014586253
60,331	100,952	0,018158	0,004593009
60,332	100,952	0,0167847	0,00133116
60,333	100,952	0,0311279	0,017919884
60,334	100,928	0,0402832	0,026981432
60,335	100,928	0,0263977	0,006672627
60,336	100,928	0,010376	0
60,337	100,928	0,000610352	0
60,338	100,928	-0,00991821	0,00023604
60,339	100,903	-0,0210571	0,012888184
60,34	100,903	-0,0218201	0,011775509
60,341	100,903	-0,00701904	0
60,342	100,903	0,00457764	0
60,343	100,903	0,000305176	0
60,344	100,879	0,00289917	0
60,345	100,879	0,00564575	0
60,346	100,879	0,00671387	0
60,347	100,879	0,00595093	0
60,348	100,854	0,0126648	0
60,349	100,854	0,0166321	0
60,35	100,854	0,0100708	0
60,351	100,83	-0,00823975	0
60,352	100,83	-0,0160217	0,004426942
60,353	100,83	-0,0186157	0,006134652
60,354	100,83	-0,0163269	0,001631564
60,355	100,806	-0,01297	0
60,356	100,806	-0,00915527	0
60,357	100,806	-0,00869751	0
60,358	100,781	-0,00854492	0
60,359	100,781	-0,0134277	0
60,36	100,781	-0,00534058	0
60,361	100,781	0,0100708	0
60,362	100,757	0,0160217	0,002931271
60,363	100,757	0,0100708	0
60,364	100,757	0,00228882	0
60,365	100,757	-0,00350952	0
60,366	100,757	-0,00793457	0
60,367	100,732	-0,0100708	0
60,368	100,732	-0,00961304	0
60,369	100,732	-0,00137329	0
60,37	100,732	0,000762939	0
60,371	100,708	-0,00442505	0
60,372	100,708	-0,00991821	0
60,373	100,708	-0,00488281	0
60,374	100,708	0,00793457	0
60,375	100,684	0,0151062	0,001349505
60,376	100,684	0,014801	0
60,377	100,684	0,0201416	0,005069152
60,378	100,684	0,0239563	0,008262386
60,379	100,659	0,0192261	0,000573858
60,38	100,659	0,00991821	0
60,381	100,659	0,00167847	0
60,382	100,635	-0,00305176	0
60,383	100,635	-0,00701904	0
60,384	100,635	-0,010376	0
60,385	100,635	-0,00656128	0
60,386	100,61	-0,00656128	0
60,387	100,61	-0,0137329	0
60,388	100,61	-0,0241089	0,010263893
60,389	100,586	-0,027771	0,012939981
60,39	100,586	-0,0187683	0
60,391	100,586	-0,00854492	0
60,392	100,562	-0,000762939	0
60,393	100,562	0,00366211	0
60,394	100,562	-0,00350952	0
60,395	100,537	-0,00976563	0
60,396	100,537	-0,0102234	0
60,397	100,537	0,000457764	0
60,398	100,513	0,0128174	0,001137823
60,399	100,513	0,015564	0,003242945
60,4	100,513	0,00656128	0
60,401	100,488	0,00320435	0
60,402	100,488	0,000610352	0
60,403	100,488	-0,000610352	0
60,404	100,464	-0,0088501	0
60,405	100,464	-0,00961304	0
60,406	100,464	-0,00427246	0
60,407	100,439	-0,00732422	0
60,408	100,439	-0,0177002	0
60,409	100,439	-0,0137329	0
60,41	100,439	-0,0050354	0
60,411	100,415	0,00442505	0
60,412	100,415	0,00289917	0
60,413	100,415	0,00228882	0
60,414	100,391	0,00610352	0
60,415	100,391	0,0138855	0,00016362
60,416	100,391	0,0193787	0,005763202
60,417	100,391	0,0248718	0,011010827
60,418	100,366	0,0292969	0,014593735
60,419	100,366	0,0265503	0,008986896
60,42	100,366	0,0170898	0
60,421	100,342	0,00854492	0
60,422	100,342	0,00564575	0
